pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,future_horizon,true_future_turn_id,true_future_turn_idx,true_future_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,context_explicit_count,context_assumption_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,available_conditions_json
religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:6:7:h1,religion,001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER,data_cleaned/conversation_moves_labeled/religion/001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER.json,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:6,6,1,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:7,7,Agree / Align,697,102,10,3,10,3,40,12,True,[16],[17],25,True,01aa40fe2aa128e5ae451fb9067ea4a10ed0f57b1d8c773712457e5c2d614e2a,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:6:9:h3,religion,001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER,data_cleaned/conversation_moves_labeled/religion/001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER.json,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:6,6,3,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:9,9,Assert / Elaborate,697,102,10,3,10,3,40,12,True,[16],[19],25,True,510ff401f40d8a02597f0529c4972cb188aacc766ff974a4e8375888d9a7fd23,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:7:8:h1,religion,001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER,data_cleaned/conversation_moves_labeled/religion/001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER.json,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:7,7,1,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:8,8,Assert / Elaborate,807,106,10,3,10,3,40,12,True,[17],[18],25,True,9c402af89448746a986325f5058c25b0f0a72624fd3297395bf5ab2c4fbd116b,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:8:9:h1,religion,001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER,data_cleaned/conversation_moves_labeled/religion/001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER.json,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:8,8,1,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:9,9,Assert / Elaborate,1396,103,10,3,10,3,40,12,True,[18],[19],25,True,83178d02097c110635b3ec6acda432e6bf8d6f640fc52a70543b6ce2a6a49690,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:0:1:h1,religion,001_How_Can_I_Help_My_Children_Gain_their_own_Testimony,data_cleaned/conversation_moves_labeled/religion/001_How_Can_I_Help_My_Children_Gain_their_own_Testimony.json,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:0,0,1,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:1,1,Assert / Elaborate,427,100,10,3,10,0,10,3,True,[0],[1],25,True,d450b45046127f0a66eaae68cf6268f56a933b4cf7da94e923b37b0f09bac286,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:1:2:h1,religion,001_How_Can_I_Help_My_Children_Gain_their_own_Testimony,data_cleaned/conversation_moves_labeled/religion/001_How_Can_I_Help_My_Children_Gain_their_own_Testimony.json,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:1,1,1,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:2,2,Assert / Elaborate,60,60,3,3,5,1,13,6,True,[1],[2],25,True,73c6634ae98132c251c35f2e285db5e278761e89eac651faed368ab6904b746d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:4:5:h1,religion,001_How_Can_I_Help_My_Children_Gain_their_own_Testimony,data_cleaned/conversation_moves_labeled/religion/001_How_Can_I_Help_My_Children_Gain_their_own_Testimony.json,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:4,4,1,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:5,5,Assert / Elaborate,193,102,10,3,10,3,33,12,True,[4],[5],25,True,de9859b5fc921f6447c80fa7634828fc4dc08c658454e8e0b1fab0163facab5d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:11:12:h1,religion,001_How_Can_I_Help_My_Children_Gain_their_own_Testimony,data_cleaned/conversation_moves_labeled/religion/001_How_Can_I_Help_My_Children_Gain_their_own_Testimony.json,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:11,11,1,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:12,12,Clarification Request (Specific),386,100,8,3,7,3,32,12,True,[19],[20],25,True,37accf206cad13acb804da7f3066eefee92f17d947ce7afd260453510ca53c6b,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:12:13:h1,religion,001_How_Can_I_Help_My_Children_Gain_their_own_Testimony,data_cleaned/conversation_moves_labeled/religion/001_How_Can_I_Help_My_Children_Gain_their_own_Testimony.json,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:12,12,1,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:13,13,Assert / Elaborate,194,105,10,3,10,3,32,12,True,[20],[21],25,True,bc828e9150fbc1794c97839dc08b81124d701a0c11b562052643a9ab0840903a,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:002_Never_Give_Up_On_Your_Dreams:0:1:h1,religion,002_Never_Give_Up_On_Your_Dreams,data_cleaned/conversation_moves_labeled/religion/002_Never_Give_Up_On_Your_Dreams.json,religion:002_Never_Give_Up_On_Your_Dreams:0,0,1,religion:002_Never_Give_Up_On_Your_Dreams:1,1,Assert / Elaborate,64,64,7,3,7,0,7,3,True,[1],[2],25,True,ed4caa97e43d5caa31ed63ea752465364d6e26d9513299b0952952fdb0675bc8,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:1:2:h1,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:1,1,1,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:2,2,Assert / Elaborate,265,101,10,3,10,1,20,6,True,[3],[4],25,True,fbd523b8da53abb87b5937738dcf1aa7e368a67c943628e231eed995099d0c96,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:1:4:h3,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:1,1,3,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:4,4,Assert / Elaborate,265,101,10,3,10,1,20,6,True,[3],[6],25,True,5394bc33440c2ebfa4e40672814498db0c5009ce5d4b91deef0c6fcdaf76af1a,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:2:3:h1,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:2,2,1,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:3,3,Assert / Elaborate,234,100,10,3,10,2,30,9,True,[4],[5],25,True,ce476483f0c5c19bba7f0e2414001a5fd2c93be9f86ecc8aeddfe0cb35c870cb,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:2:5:h3,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:2,2,3,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:5,5,Assert / Elaborate,234,100,10,3,10,2,30,9,True,[4],[7],25,True,e3e5e33f1932cd9b9e2694d0a3fda915a45176fc1aa0819d0c19f09a9a52554f,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:3:4:h1,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:3,3,1,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:4,4,Assert / Elaborate,132,95,7,3,7,3,37,12,True,[5],[6],25,True,e459de1e1f1e791b94c9e4ae37d5b000334c5cc4b6f121d0094098bdfff7ff9f,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:4:5:h1,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:4,4,1,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:5,5,Assert / Elaborate,182,97,7,3,7,3,34,12,True,[6],[7],25,True,22ebf142cda2b8cbf3ed12039e53bf0ff16a8a08572248d108ce3511eb279435,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:9:10:h1,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:9,9,1,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:10,10,Agree / Align,265,108,10,3,10,3,40,12,True,[15],[16],25,True,91855ac49e0be9e10680760fbb2487ff2ed6aa7b4cc9d9f03b76972b5296562a,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:9:12:h3,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:9,9,3,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:12,12,Agree / Align,265,108,10,3,10,3,40,12,True,[15],[18],25,True,5cc7202a52d5617af5a19152ba4f50bfccb36cae94cddfa439c59216cef5d3bc,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:10:11:h1,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:10,10,1,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:11,11,Assert / Elaborate,92,92,7,3,5,3,37,12,True,[16],[17],25,True,7380736f5c42aa90f7b1bb2762866f8f8a40c1fc887546fb98d42bae6310d506,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:11:12:h1,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:11,11,1,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:12,12,Agree / Align,156,101,6,3,5,3,33,12,True,[17],[18],25,True,7afc4d9009f630c475f183fe56d6f7c7e648d058c677cd9bbcf6f605a3cbcdf8,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:004-_MEMORY_LANE_WITH_DAD:1:2:h1,religion,004-_MEMORY_LANE_WITH_DAD,data_cleaned/conversation_moves_labeled/religion/004-_MEMORY_LANE_WITH_DAD.json,religion:004-_MEMORY_LANE_WITH_DAD:1,1,1,religion:004-_MEMORY_LANE_WITH_DAD:2,2,Assert / Elaborate,580,100,10,3,10,1,20,6,True,[3],[4],25,True,0eea527a8b1af3cc0c1fd4d0fc54b5e902ca46b396019ab4644510bd1fdb81fd,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
religion:004-_MEMORY_LANE_WITH_DAD:7:8:h1,religion,004-_MEMORY_LANE_WITH_DAD,data_cleaned/conversation_moves_labeled/religion/004-_MEMORY_LANE_WITH_DAD.json,religion:004-_MEMORY_LANE_WITH_DAD:7,7,1,religion:004-_MEMORY_LANE_WITH_DAD:8,8,Topic Shift,168,106,8,3,8,3,37,12,True,[15],[16],25,True,686c2511a229b1d0eaed1981f1ee7705ee943e5922469d2b3b176cf0ba71518e,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:5:6:h1,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:5,5,1,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:6,6,Assert / Elaborate,69,69,4,3,5,3,28,12,True,[19],[20],25,True,818ce7320c85cf8aaaa15e04fa3af221cad837ada2e8c919d01d50048a8576ab,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:5:8:h3,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:5,5,3,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:8,8,Assert / Elaborate,69,69,4,3,5,3,28,12,True,[19],[22],25,True,5845781bb400214385acc7b567873256e83da1879baa24d830aa7ceeffbcbe3d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:5:10:h5,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:5,5,5,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:10,10,Assert / Elaborate,69,69,4,3,5,3,28,12,True,[19],[24],25,True,48cf9bfe87a7b814f10b6348d3281a0478cf3ae249b95609331a92c780554f8c,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:6:7:h1,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:6,6,1,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:7,7,Agree / Align,507,111,10,3,10,3,28,12,True,[20],[21],25,True,33d13c1bd21f732297a9f1d9afec9aaa1ec6adb046aba6e228a1ad7b9925e22a,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:6:9:h3,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:6,6,3,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:9,9,Assert / Elaborate,507,111,10,3,10,3,28,12,True,[20],[23],25,True,aa09b799294a9d6bb8cb1c42f84709f490815f91b793774e39144bf90f806f13,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:6:11:h5,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:6,6,5,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:11,11,Assert / Elaborate,507,111,10,3,10,3,28,12,True,[20],[25],25,True,dc02b885c1eb71a071d1c569923289a05e5eec765604b0ad69a7816f6ddbaf4a,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:7:8:h1,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:7,7,1,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:8,8,Assert / Elaborate,90,90,5,3,5,3,29,12,True,[21],[22],25,True,d85e17f76668272dd998d88f103c0d2de8adabf68e261e57cc8beda745fc9b18,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
